MPIIprobe,blocking,bufferSize,compression,dataSize,fileCount,filename,ioGroupSize,layout,nCompute,nMaster,nProcs,nRead,nWrite,ost,sys,transport,type
0,0,4,0,4096,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_AMR.b4.io1024.is1.data4096.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,MPI_AMR,synth
0,0,4,0,512,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_AMR.b4.io1024.is1.data512.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,MPI_AMR,synth
0,0,4,0,1024,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_AMR.b4.io1536.is1.data1024.nb,1,sep-W,511,1,2048,511,1536,0,kfs,MPI_AMR,synth
0,0,4,0,128,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_AMR.b4.io1536.is1.data128.nb,1,sep-W,511,1,2048,511,1536,0,kfs,MPI_AMR,synth
0,0,4,0,2048,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_AMR.b4.io1536.is1.data2048.nb,1,sep-W,511,1,2048,511,1536,0,kfs,MPI_AMR,synth
0,0,4,0,256,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_AMR.b4.io1536.is1.data256.nb,1,sep-W,511,1,2048,511,1536,0,kfs,MPI_AMR,synth
0,0,4,0,4096,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_AMR.b4.io1536.is1.data4096.nb,1,sep-W,511,1,2048,511,1536,0,kfs,MPI_AMR,synth
0,0,4,0,512,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_AMR.b4.io1536.is1.data512.nb,1,sep-W,511,1,2048,511,1536,0,kfs,MPI_AMR,synth
0,0,4,0,1024,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_AMR.b4.io512.is1.data1024.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,MPI_AMR,synth
0,0,4,0,128,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_AMR.b4.io512.is1.data128.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,MPI_AMR,synth
0,0,4,0,2048,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_AMR.b4.io512.is1.data2048.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,MPI_AMR,synth
0,0,4,0,256,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_AMR.b4.io512.is1.data256.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,MPI_AMR,synth
0,0,4,0,4096,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_AMR.b4.io512.is1.data4096.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,MPI_AMR,synth
0,0,4,0,512,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_AMR.b4.io512.is1.data512.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,MPI_AMR,synth
0,0,2,0,1024,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b2.io1024.is1.data1024.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,MPI_LUSTRE,synth
0,0,2,0,128,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b2.io1024.is1.data128.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,MPI_LUSTRE,synth
0,0,2,0,2048,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b2.io1024.is1.data2048.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,MPI_LUSTRE,synth
0,0,2,0,256,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b2.io1024.is1.data256.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,MPI_LUSTRE,synth
0,0,2,0,4096,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b2.io1024.is1.data4096.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,MPI_LUSTRE,synth
0,0,2,0,512,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b2.io1024.is1.data512.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,MPI_LUSTRE,synth
0,0,2,0,1024,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b2.io1536.is1.data1024.nb,1,sep-W,511,1,2048,511,1536,0,kfs,MPI_LUSTRE,synth
0,0,2,0,128,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b2.io1536.is1.data128.nb,1,sep-W,511,1,2048,511,1536,0,kfs,MPI_LUSTRE,synth
0,0,2,0,2048,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b2.io1536.is1.data2048.nb,1,sep-W,511,1,2048,511,1536,0,kfs,MPI_LUSTRE,synth
0,0,2,0,256,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b2.io1536.is1.data256.nb,1,sep-W,511,1,2048,511,1536,0,kfs,MPI_LUSTRE,synth
0,0,2,0,4096,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b2.io1536.is1.data4096.nb,1,sep-W,511,1,2048,511,1536,0,kfs,MPI_LUSTRE,synth
0,0,2,0,512,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b2.io1536.is1.data512.nb,1,sep-W,511,1,2048,511,1536,0,kfs,MPI_LUSTRE,synth
0,0,2,0,1024,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b2.io512.is1.data1024.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,MPI_LUSTRE,synth
0,0,2,0,128,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b2.io512.is1.data128.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,MPI_LUSTRE,synth
0,0,2,0,2048,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b2.io512.is1.data2048.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,MPI_LUSTRE,synth
0,0,2,0,256,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b2.io512.is1.data256.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,MPI_LUSTRE,synth
0,0,2,0,4096,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b2.io512.is1.data4096.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,MPI_LUSTRE,synth
0,0,2,0,512,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b2.io512.is1.data512.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,MPI_LUSTRE,synth
0,0,4,0,1024,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b4.io1024.is1.data1024.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,MPI_LUSTRE,synth
0,0,4,0,128,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b4.io1024.is1.data128.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,MPI_LUSTRE,synth
0,0,4,0,2048,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b4.io1024.is1.data2048.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,MPI_LUSTRE,synth
0,0,4,0,256,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b4.io1024.is1.data256.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,MPI_LUSTRE,synth
0,0,4,0,4096,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b4.io1024.is1.data4096.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,MPI_LUSTRE,synth
0,0,4,0,512,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b4.io1024.is1.data512.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,MPI_LUSTRE,synth
0,0,4,0,1024,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b4.io1536.is1.data1024.nb,1,sep-W,511,1,2048,511,1536,0,kfs,MPI_LUSTRE,synth
0,0,4,0,128,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b4.io1536.is1.data128.nb,1,sep-W,511,1,2048,511,1536,0,kfs,MPI_LUSTRE,synth
0,0,4,0,2048,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b4.io1536.is1.data2048.nb,1,sep-W,511,1,2048,511,1536,0,kfs,MPI_LUSTRE,synth
0,0,4,0,256,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b4.io1536.is1.data256.nb,1,sep-W,511,1,2048,511,1536,0,kfs,MPI_LUSTRE,synth
0,0,4,0,4096,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b4.io1536.is1.data4096.nb,1,sep-W,511,1,2048,511,1536,0,kfs,MPI_LUSTRE,synth
0,0,4,0,512,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b4.io1536.is1.data512.nb,1,sep-W,511,1,2048,511,1536,0,kfs,MPI_LUSTRE,synth
0,0,4,0,1024,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b4.io512.is1.data1024.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,MPI_LUSTRE,synth
0,0,4,0,128,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b4.io512.is1.data128.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,MPI_LUSTRE,synth
0,0,4,0,2048,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b4.io512.is1.data2048.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,MPI_LUSTRE,synth
0,0,4,0,256,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b4.io512.is1.data256.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,MPI_LUSTRE,synth
0,0,4,0,4096,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b4.io512.is1.data4096.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,MPI_LUSTRE,synth
0,0,4,0,512,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.MPI_LUSTRE.b4.io512.is1.data512.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,MPI_LUSTRE,synth
0,0,2,0,1024,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b2.io1024.is1.data1024.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,na-POSIX,synth
0,0,2,0,128,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b2.io1024.is1.data128.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,na-POSIX,synth
0,0,2,0,2048,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b2.io1024.is1.data2048.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,na-POSIX,synth
0,0,2,0,256,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b2.io1024.is1.data256.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,na-POSIX,synth
0,0,2,0,4096,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b2.io1024.is1.data4096.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,na-POSIX,synth
0,0,2,0,512,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b2.io1024.is1.data512.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,na-POSIX,synth
0,0,2,0,1024,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b2.io1536.is1.data1024.nb,1,sep-W,511,1,2048,511,1536,0,kfs,na-POSIX,synth
0,0,2,0,128,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b2.io1536.is1.data128.nb,1,sep-W,511,1,2048,511,1536,0,kfs,na-POSIX,synth
0,0,2,0,2048,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b2.io1536.is1.data2048.nb,1,sep-W,511,1,2048,511,1536,0,kfs,na-POSIX,synth
0,0,2,0,256,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b2.io1536.is1.data256.nb,1,sep-W,511,1,2048,511,1536,0,kfs,na-POSIX,synth
0,0,2,0,4096,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b2.io1536.is1.data4096.nb,1,sep-W,511,1,2048,511,1536,0,kfs,na-POSIX,synth
0,0,2,0,512,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b2.io1536.is1.data512.nb,1,sep-W,511,1,2048,511,1536,0,kfs,na-POSIX,synth
0,0,2,0,1024,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b2.io512.is1.data1024.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,na-POSIX,synth
0,0,2,0,128,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b2.io512.is1.data128.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,na-POSIX,synth
0,0,2,0,2048,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b2.io512.is1.data2048.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,na-POSIX,synth
0,0,2,0,256,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b2.io512.is1.data256.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,na-POSIX,synth
0,0,2,0,4096,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b2.io512.is1.data4096.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,na-POSIX,synth
0,0,2,0,512,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b2.io512.is1.data512.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,na-POSIX,synth
0,0,4,0,1024,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b4.io1024.is1.data1024.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,na-POSIX,synth
0,0,4,0,128,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b4.io1024.is1.data128.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,na-POSIX,synth
0,0,4,0,2048,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b4.io1024.is1.data2048.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,na-POSIX,synth
0,0,4,0,256,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b4.io1024.is1.data256.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,na-POSIX,synth
0,0,4,0,4096,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b4.io1024.is1.data4096.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,na-POSIX,synth
0,0,4,0,512,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b4.io1024.is1.data512.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,na-POSIX,synth
0,0,4,0,1024,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b4.io1536.is1.data1024.nb,1,sep-W,511,1,2048,511,1536,0,kfs,na-POSIX,synth
0,0,4,0,128,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b4.io1536.is1.data128.nb,1,sep-W,511,1,2048,511,1536,0,kfs,na-POSIX,synth
0,0,4,0,2048,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b4.io1536.is1.data2048.nb,1,sep-W,511,1,2048,511,1536,0,kfs,na-POSIX,synth
0,0,4,0,256,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b4.io1536.is1.data256.nb,1,sep-W,511,1,2048,511,1536,0,kfs,na-POSIX,synth
0,0,4,0,4096,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b4.io1536.is1.data4096.nb,1,sep-W,511,1,2048,511,1536,0,kfs,na-POSIX,synth
0,0,4,0,512,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b4.io1536.is1.data512.nb,1,sep-W,511,1,2048,511,1536,0,kfs,na-POSIX,synth
0,0,4,0,1024,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b4.io512.is1.data1024.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,na-POSIX,synth
0,0,4,0,128,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b4.io512.is1.data128.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,na-POSIX,synth
0,0,4,0,2048,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b4.io512.is1.data2048.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,na-POSIX,synth
0,0,4,0,256,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b4.io512.is1.data256.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,na-POSIX,synth
0,0,4,0,4096,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b4.io512.is1.data4096.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,na-POSIX,synth
0,0,4,0,512,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.na-POSIX.b4.io512.is1.data512.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,na-POSIX,synth
0,0,2,0,1024,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.POSIX.b2.io1024.is1.data1024.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,POSIX,synth
0,0,2,0,128,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.POSIX.b2.io1024.is1.data128.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,POSIX,synth
0,0,2,0,2048,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.POSIX.b2.io1024.is1.data2048.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,POSIX,synth
0,0,2,0,256,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.POSIX.b2.io1024.is1.data256.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,POSIX,synth
0,0,2,0,4096,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.POSIX.b2.io1024.is1.data4096.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,POSIX,synth
0,0,2,0,512,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.POSIX.b2.io1024.is1.data512.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,POSIX,synth
0,0,2,0,1024,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.POSIX.b2.io1536.is1.data1024.nb,1,sep-W,511,1,2048,511,1536,0,kfs,POSIX,synth
0,0,2,0,128,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.POSIX.b2.io1536.is1.data128.nb,1,sep-W,511,1,2048,511,1536,0,kfs,POSIX,synth
0,0,2,0,2048,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.POSIX.b2.io1536.is1.data2048.nb,1,sep-W,511,1,2048,511,1536,0,kfs,POSIX,synth
0,0,2,0,256,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.POSIX.b2.io1536.is1.data256.nb,1,sep-W,511,1,2048,511,1536,0,kfs,POSIX,synth
0,0,2,0,4096,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.POSIX.b2.io1536.is1.data4096.nb,1,sep-W,511,1,2048,511,1536,0,kfs,POSIX,synth
0,0,2,0,512,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.POSIX.b2.io1536.is1.data512.nb,1,sep-W,511,1,2048,511,1536,0,kfs,POSIX,synth
0,0,2,0,1024,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.POSIX.b2.io512.is1.data1024.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,POSIX,synth
0,0,2,0,128,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.POSIX.b2.io512.is1.data128.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,POSIX,synth
0,0,2,0,2048,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.POSIX.b2.io512.is1.data2048.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,POSIX,synth
0,0,2,0,256,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.POSIX.b2.io512.is1.data256.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,POSIX,synth
0,0,2,0,4096,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.POSIX.b2.io512.is1.data4096.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,POSIX,synth
0,0,2,0,512,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.POSIX.b2.io512.is1.data512.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,POSIX,synth
0,0,4,0,1024,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.POSIX.b4.io1024.is1.data1024.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,POSIX,synth
0,0,4,0,128,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.POSIX.b4.io1024.is1.data128.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,POSIX,synth
0,0,4,0,2048,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.POSIX.b4.io1024.is1.data2048.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,POSIX,synth
0,0,4,0,256,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.POSIX.b4.io1024.is1.data256.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,POSIX,synth
0,0,4,0,4096,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.POSIX.b4.io1024.is1.data4096.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,POSIX,synth
0,0,4,0,512,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.POSIX.b4.io1024.is1.data512.nb,1,sep-W,1023,1,2048,1023,1024,0,kfs,POSIX,synth
0,0,4,0,1024,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.POSIX.b4.io1536.is1.data1024.nb,1,sep-W,511,1,2048,511,1536,0,kfs,POSIX,synth
0,0,4,0,128,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.POSIX.b4.io1536.is1.data128.nb,1,sep-W,511,1,2048,511,1536,0,kfs,POSIX,synth
0,0,4,0,2048,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.POSIX.b4.io1536.is1.data2048.nb,1,sep-W,511,1,2048,511,1536,0,kfs,POSIX,synth
0,0,4,0,256,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.POSIX.b4.io1536.is1.data256.nb,1,sep-W,511,1,2048,511,1536,0,kfs,POSIX,synth
0,0,4,0,4096,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.POSIX.b4.io1536.is1.data4096.nb,1,sep-W,511,1,2048,511,1536,0,kfs,POSIX,synth
0,0,4,0,512,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.POSIX.b4.io1536.is1.data512.nb,1,sep-W,511,1,2048,511,1536,0,kfs,POSIX,synth
0,0,4,0,1024,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.POSIX.b4.io512.is1.data1024.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,POSIX,synth
0,0,4,0,128,4096,/home/tcpan/PhD/path/Data/adios/kfs-syntest-param1/syntest.p2048.f4096.POSIX.b4.io512.is1.data128.nb,1,sep-W,1535,1,2048,1535,512,0,kfs,POSIX,synth
